lat,lng,count,time
36.67179,117.06774,6.0,2013-09-12 18:30
36.68999,117.0635,5.0,2013-09-12 18:30
36.70389,117.05816,5.0,2013-09-12 18:30
36.68385,116.96423,5.0,2013-09-12 18:30
36.64722,116.95493,5.0,2013-09-12 18:30
36.69783,116.98805,5.0,2013-09-12 18:30
36.6607,117.01231,5.0,2013-09-12 18:30
36.66005,117.03005,5.0,2013-09-12 18:30
36.61265,117.02351,5.0,2013-09-12 18:30
36.66201,117.13505,6.0,2013-09-12 18:30
36.66867,117.06754,5.0,2013-09-12 18:30
36.66151,116.99473,6.0,2013-09-12 18:45
36.6545,117.03851,6.0,2013-09-12 18:45
36.68399,117.06055,8.0,2013-09-12 18:45
36.68809,117.12991,8.0,2013-09-12 18:45
36.66158,116.99596,9.0,2013-09-12 18:45
36.72406,117.03704,5.0,2013-09-12 18:45
36.65987,117.02312,18.0,2013-09-12 18:45
36.66941,116.98535,38.0,2013-09-12 18:45
36.70727,117.06869,6.0,2013-09-12 18:45
36.66693,116.88707,35.0,2013-09-12 18:45
36.66278,117.11458,5.0,2013-09-12 18:45
36.70366,117.05835,9.0,2013-09-12 18:45
36.66011,116.99178,14.0,2013-09-12 18:45
36.68386,116.96426,6.0,2013-09-12 18:45
36.65446,117.03986,7.0,2013-09-12 18:45
36.66978,116.99104,6.0,2013-09-12 18:45
36.68458,116.9869,5.0,2013-09-12 18:45
36.66159,116.99807,9.0,2013-09-12 18:45
36.68344,117.05786,29.0,2013-09-12 18:45
36.65427,117.06677,9.0,2013-09-12 18:45
36.64564,117.06349,7.0,2013-09-12 18:45
36.6603,117.08082,8.0,2013-09-12 18:45
36.66243,117.13472,7.0,2013-09-12 18:45
36.66668,116.88446,10.0,2013-09-12 18:45
36.666,117.04902,8.0,2013-09-12 18:45
36.68396,116.9856,18.0,2013-09-12 18:45
36.68427,117.02553,8.0,2013-09-12 18:45
36.66525,117.07298,7.0,2013-09-12 18:45
36.69421,116.99553,5.0,2013-09-12 18:45
36.66245,117.01864,8.0,2013-09-12 18:45
36.67445,116.97144,5.0,2013-09-12 18:45
36.66854,117.0672,8.0,2013-09-12 18:45
36.67018,117.06726,6.0,2013-09-12 18:45
36.67031,116.88477,10.0,2013-09-12 18:45
36.68346,116.98812,12.0,2013-09-12 18:45
36.6713,117.12399,6.0,2013-09-12 18:45
36.67099,116.99051,7.0,2013-09-12 18:45
36.69163,117.02768,5.0,2013-09-12 18:45
36.66061,117.0384,6.0,2013-09-12 18:45
36.66093,116.97187,6.0,2013-09-12 18:45
36.68933,117.06376,6.0,2013-09-12 18:45
36.67562,116.97557,5.0,2013-09-12 18:45
36.67883,117.06693,6.0,2013-09-12 18:45
36.61353,116.95072,6.0,2013-09-12 18:45
36.65405,117.0779,5.0,2013-09-12 18:45
36.66437,117.01682,13.0,2013-09-12 18:45
36.66311,117.08937,5.0,2013-09-12 18:45
36.66078,117.02098,6.0,2013-09-12 18:45
36.67211,117.07544,5.0,2013-09-12 18:45
36.65524,117.01347,8.0,2013-09-12 18:45
36.66005,117.03168,5.0,2013-09-12 18:45
36.68631,117.04415,5.0,2013-09-12 18:45
36.68413,116.9894,6.0,2013-09-12 18:45
36.65414,117.07674,5.0,2013-09-12 18:45
36.68484,116.98507,5.0,2013-09-12 18:45
36.64342,117.01863,5.0,2013-09-12 18:45
36.6641,117.01041,6.0,2013-09-12 18:45
36.66261,117.02014,5.0,2013-09-12 18:45
36.68361,117.05831,47.0,2013-09-12 19:00
36.65491,116.9826,5.0,2013-09-12 19:00
36.64513,117.06328,16.0,2013-09-12 19:00
36.66175,116.99731,7.0,2013-09-12 19:00
36.66593,117.06522,10.0,2013-09-12 19:00
36.66441,117.01734,21.0,2013-09-12 19:00
36.66681,116.88468,7.0,2013-09-12 19:00
36.66936,116.98531,43.0,2013-09-12 19:00
36.65427,117.03895,6.0,2013-09-12 19:00
36.66143,117.12045,9.0,2013-09-12 19:00
36.69168,117.02773,6.0,2013-09-12 19:00
36.61403,117.00028,8.0,2013-09-12 19:00
36.68452,116.98701,36.0,2013-09-12 19:00
36.68289,117.05502,10.0,2013-09-12 19:00
36.65969,117.02475,6.0,2013-09-12 19:00
36.66022,117.01789,7.0,2013-09-12 19:00
36.65514,117.01319,7.0,2013-09-12 19:00
36.66164,116.9985,4.0,2013-09-12 19:00
36.66246,117.01783,9.0,2013-09-12 19:00
36.65984,116.96606,6.0,2013-09-12 19:00
36.66054,117.03854,6.0,2013-09-12 19:00
36.69165,117.10342,5.0,2013-09-12 19:00
36.67437,117.03187,7.0,2013-09-12 19:00
36.65355,117.11909,6.0,2013-09-12 19:00
36.64514,116.99146,6.0,2013-09-12 19:00
36.65451,117.0355,5.0,2013-09-12 19:00
36.65931,117.01892,5.0,2013-09-12 19:00
36.66689,116.88704,24.0,2013-09-12 19:00
36.68233,117.05212,7.0,2013-09-12 19:00
36.67055,117.00314,5.0,2013-09-12 19:00
36.6572,116.97955,5.0,2013-09-12 19:00
36.67033,116.88477,5.0,2013-09-12 19:00
36.6599,117.0232,10.0,2013-09-12 19:00
36.65008,116.96709,5.0,2013-09-12 19:00
36.66153,116.99065,5.0,2013-09-12 19:00
36.69538,116.97828,5.0,2013-09-12 19:00
36.68578,117.06657,5.0,2013-09-12 19:00
36.65994,117.02196,7.0,2013-09-12 19:00
36.66156,116.99349,10.0,2013-09-12 19:00
36.66146,116.99585,9.0,2013-09-12 19:00
36.69368,117.03661,5.0,2013-09-12 19:00
36.68634,117.04404,6.0,2013-09-12 19:00
36.66055,116.96931,9.0,2013-09-12 19:00
36.67225,117.00868,6.0,2013-09-12 19:00
36.66608,117.04184,7.0,2013-09-12 19:00
36.64841,116.97275,6.0,2013-09-12 19:00
36.68426,117.06246,6.0,2013-09-12 19:00
36.66112,117.08076,5.0,2013-09-12 19:00
36.66724,116.98558,8.0,2013-09-12 19:00
36.68287,116.98819,12.0,2013-09-12 19:00
36.65436,117.06084,5.0,2013-09-12 19:00
36.66022,117.03125,5.0,2013-09-12 19:00
36.6829,116.95282,5.0,2013-09-12 19:00
36.661,117.01218,6.0,2013-09-12 19:00
36.64864,116.95833,5.0,2013-09-12 19:00
36.64638,117.00786,5.0,2013-09-12 19:00
36.69561,116.98637,5.0,2013-09-12 19:00
36.65636,117.00155,5.0,2013-09-12 19:00
36.67087,116.99049,8.0,2013-09-12 19:15
36.66091,117.0212,5.0,2013-09-12 19:15
36.67561,116.97538,11.0,2013-09-12 19:15
36.66682,116.88704,57.0,2013-09-12 19:15
36.68296,116.98824,22.0,2013-09-12 19:15
36.67036,117.00327,6.0,2013-09-12 19:15
36.65979,117.0233,8.0,2013-09-12 19:15
36.70362,117.05844,5.0,2013-09-12 19:15
36.6615,116.99571,19.0,2013-09-12 19:15
36.65937,117.01062,7.0,2013-09-12 19:15
36.67036,116.8848,20.0,2013-09-12 19:15
36.6565,117.00147,5.0,2013-09-12 19:15
36.66066,117.0387,5.0,2013-09-12 19:15
36.66729,116.98597,23.0,2013-09-12 19:15
36.65519,117.03194,7.0,2013-09-12 19:15
36.65454,117.03666,10.0,2013-09-12 19:15
36.66471,116.94609,7.0,2013-09-12 19:15
36.67958,117.06542,5.0,2013-09-12 19:15
36.66883,117.06762,5.0,2013-09-12 19:15
36.68524,116.98811,13.0,2013-09-12 19:15
36.66956,117.03841,6.0,2013-09-12 19:15
36.68368,117.05846,29.0,2013-09-12 19:15
36.68443,117.06363,7.0,2013-09-12 19:15
36.66939,116.98529,49.0,2013-09-12 19:15
36.6626,117.01961,9.0,2013-09-12 19:15
36.66029,117.01814,6.0,2013-09-12 19:15
36.66062,116.96972,6.0,2013-09-12 19:15
36.66008,117.02463,6.0,2013-09-12 19:15
36.67459,116.97257,5.0,2013-09-12 19:15
36.68311,117.05583,18.0,2013-09-12 19:15
36.68175,117.04888,6.0,2013-09-12 19:15
36.65448,117.03856,5.0,2013-09-12 19:15
36.65443,117.03997,6.0,2013-09-12 19:15
36.66568,117.06409,5.0,2013-09-12 19:15
36.68402,116.98514,9.0,2013-09-12 19:15
36.68298,116.96446,6.0,2013-09-12 19:15
36.66453,117.01697,18.0,2013-09-12 19:15
36.68457,117.00408,6.0,2013-09-12 19:15
36.68811,117.03435,7.0,2013-09-12 19:15
36.64859,116.97372,7.0,2013-09-12 19:15
36.68409,116.98647,5.0,2013-09-12 19:15
36.6626,117.01734,6.0,2013-09-12 19:15
36.68592,117.02706,7.0,2013-09-12 19:15
36.6603,116.99143,8.0,2013-09-12 19:15
36.64595,117.008,5.0,2013-09-12 19:15
36.63456,116.95466,6.0,2013-09-12 19:15
36.66666,116.88451,11.0,2013-09-12 19:15
36.65028,116.97329,10.0,2013-09-12 19:15
36.68222,117.05161,7.0,2013-09-12 19:15
36.6683,117.03724,7.0,2013-09-12 19:15
36.6628,117.11419,6.0,2013-09-12 19:15
36.64868,116.97161,5.0,2013-09-12 19:15
36.66463,117.07661,5.0,2013-09-12 19:15
36.66029,117.03148,5.0,2013-09-12 19:15
36.70327,117.01443,6.0,2013-09-12 19:15
36.66113,117.012,5.0,2013-09-12 19:15
36.66164,116.97459,5.0,2013-09-12 19:15
36.67593,117.03478,5.0,2013-09-12 19:15
36.68853,117.03775,5.0,2013-09-12 19:15
36.65034,117.06368,5.0,2013-09-12 19:15
36.66948,116.98524,73.0,2013-09-12 19:30
36.66463,117.01749,8.0,2013-09-12 19:30
36.68338,117.0574,49.0,2013-09-12 19:30
36.68413,116.98606,14.0,2013-09-12 19:30
36.68464,116.98505,17.0,2013-09-12 19:30
36.68246,116.9882,20.0,2013-09-12 19:30
36.65483,116.98315,7.0,2013-09-12 19:30
36.66441,117.01628,10.0,2013-09-12 19:30
36.66002,116.99159,8.0,2013-09-12 19:30
36.68487,116.98785,33.0,2013-09-12 19:30
36.66576,117.05446,5.0,2013-09-12 19:30
36.64862,116.97095,7.0,2013-09-12 19:30
36.65945,117.01907,5.0,2013-09-12 19:30
36.68442,117.00564,5.0,2013-09-12 19:30
36.66144,116.99586,11.0,2013-09-12 19:30
36.65958,117.02097,7.0,2013-09-12 19:30
36.61695,116.9517,5.0,2013-09-12 19:30
36.68444,117.06368,7.0,2013-09-12 19:30
36.66692,116.88699,60.0,2013-09-12 19:30
36.65984,117.02287,13.0,2013-09-12 19:30
36.68269,117.05389,5.0,2013-09-12 19:30
36.66164,116.99751,10.0,2013-09-12 19:30
36.66739,116.9866,9.0,2013-09-12 19:30
36.6599,117.02446,6.0,2013-09-12 19:30
36.70364,117.05847,6.0,2013-09-12 19:30
36.63369,116.95454,16.0,2013-09-12 19:30
36.65445,117.04258,5.0,2013-09-12 19:30
36.67887,117.0519,8.0,2013-09-12 19:30
36.64046,116.95521,15.0,2013-09-12 19:30
36.66156,116.99471,8.0,2013-09-12 19:30
36.68464,117.06677,6.0,2013-09-12 19:30
36.66262,117.01912,8.0,2013-09-12 19:30
36.64632,117.00802,7.0,2013-09-12 19:30
36.68042,117.07021,7.0,2013-09-12 19:30
36.66674,116.88457,16.0,2013-09-12 19:30
36.69546,116.97707,6.0,2013-09-12 19:30
36.66134,117.02128,6.0,2013-09-12 19:30
36.68662,116.9882,8.0,2013-09-12 19:30
36.67035,116.88477,5.0,2013-09-12 19:30
36.63021,116.98418,6.0,2013-09-12 19:30
36.66097,116.97163,8.0,2013-09-12 19:30
36.6831,116.96482,6.0,2013-09-12 19:30
36.66254,117.01772,6.0,2013-09-12 19:30
36.65409,117.07868,6.0,2013-09-12 19:30
36.68414,116.98918,5.0,2013-09-12 19:30
36.65442,117.06999,6.0,2013-09-12 19:30
36.68399,117.00901,5.0,2013-09-12 19:30
36.66843,116.99043,5.0,2013-09-12 19:30
36.67591,117.0897,5.0,2013-09-12 19:45
36.67149,116.99075,6.0,2013-09-12 19:45
36.6599,116.99153,16.0,2013-09-12 19:45
36.66693,116.88699,20.0,2013-09-12 19:45
36.66451,117.01714,24.0,2013-09-12 19:45
36.68282,116.98819,19.0,2013-09-12 19:45
36.63539,117.01678,11.0,2013-09-12 19:45
36.65993,117.02325,14.0,2013-09-12 19:45
36.66747,116.98695,12.0,2013-09-12 19:45
36.64621,117.00784,8.0,2013-09-12 19:45
36.6599,117.0267,7.0,2013-09-12 19:45
36.64075,116.95516,13.0,2013-09-12 19:45
36.66149,116.99553,18.0,2013-09-12 19:45
36.65364,117.11885,5.0,2013-09-12 19:45
36.68316,117.05663,23.0,2013-09-12 19:45
36.66667,116.88441,13.0,2013-09-12 19:45
36.66943,116.9853,74.0,2013-09-12 19:45
36.6712,117.12404,6.0,2013-09-12 19:45
36.68795,116.98513,5.0,2013-09-12 19:45
36.6824,117.05288,5.0,2013-09-12 19:45
36.68409,116.98585,30.0,2013-09-12 19:45
36.66919,117.0377,5.0,2013-09-12 19:45
36.66233,117.01562,5.0,2013-09-12 19:45
36.6757,116.97561,8.0,2013-09-12 19:45
36.6601,117.01897,6.0,2013-09-12 19:45
36.66019,117.01248,5.0,2013-09-12 19:45
36.66257,117.01926,5.0,2013-09-12 19:45
36.63637,116.97729,5.0,2013-09-12 19:45
36.68413,116.98933,8.0,2013-09-12 19:45
36.68373,117.05927,28.0,2013-09-12 19:45
36.66896,117.12956,6.0,2013-09-12 19:45
36.66256,117.01792,11.0,2013-09-12 19:45
36.68534,116.98801,9.0,2013-09-12 19:45
36.64816,117.01006,9.0,2013-09-12 19:45
36.68452,117.06395,11.0,2013-09-12 19:45
36.64862,116.95843,14.0,2013-09-12 19:45
36.59546,117.00587,5.0,2013-09-12 19:45
36.70129,117.05802,5.0,2013-09-12 19:45
36.65488,117.03205,5.0,2013-09-12 19:45
36.6661,117.0418,6.0,2013-09-12 19:45
36.66104,117.12051,6.0,2013-09-12 19:45
36.66167,116.99783,10.0,2013-09-12 19:45
36.67039,117.00323,5.0,2013-09-12 19:45
36.67176,117.06765,5.0,2013-09-12 19:45
36.68946,117.03732,5.0,2013-09-12 19:45
36.68668,117.031,5.0,2013-09-12 19:45
36.65449,117.05532,5.0,2013-09-12 19:45
36.68653,116.98809,5.0,2013-09-12 19:45
36.64857,116.97243,6.0,2013-09-12 19:45
36.66262,116.93414,5.0,2013-09-12 19:45
36.6657,117.0592,5.0,2013-09-12 19:45
36.65831,117.01897,5.0,2013-09-12 19:45
36.65427,117.07175,5.0,2013-09-12 19:45
36.68804,117.13015,5.0,2013-09-12 19:45
36.66034,117.01997,5.0,2013-09-12 19:45
36.66492,117.01038,5.0,2013-09-12 19:45
36.65948,117.01116,5.0,2013-09-12 19:45
36.66447,117.017,23.0,2013-09-12 20:00
36.6694,116.98525,79.0,2013-09-12 20:00
36.66174,116.99805,24.0,2013-09-12 20:00
36.66262,117.01891,19.0,2013-09-12 20:00
36.68452,116.98676,49.0,2013-09-12 20:00
36.6601,117.03143,7.0,2013-09-12 20:00
36.6867,116.9884,8.0,2013-09-12 20:00
36.66017,117.01711,7.0,2013-09-12 20:00
36.66704,116.98492,18.0,2013-09-12 20:00
36.68235,117.05252,7.0,2013-09-12 20:00
36.65995,117.01861,10.0,2013-09-12 20:00
36.66106,117.12038,10.0,2013-09-12 20:00
36.66159,116.99571,7.0,2013-09-12 20:00
36.68447,117.06423,10.0,2013-09-12 20:00
36.68356,117.05805,42.0,2013-09-12 20:00
36.66946,117.03801,7.0,2013-09-12 20:00
36.67957,117.0405,7.0,2013-09-12 20:00
36.66534,117.01035,9.0,2013-09-12 20:00
36.63667,116.97703,5.0,2013-09-12 20:00
36.68073,117.04426,6.0,2013-09-12 20:00
36.68435,117.0091,6.0,2013-09-12 20:00
36.66665,116.88443,16.0,2013-09-12 20:00
36.64577,117.00761,13.0,2013-09-12 20:00
36.6185,116.95198,5.0,2013-09-12 20:00
36.65113,116.97252,7.0,2013-09-12 20:00
36.67729,116.99396,5.0,2013-09-12 20:00
36.68319,116.98825,7.0,2013-09-12 20:00
36.66061,117.02117,6.0,2013-09-12 20:00
36.65989,117.02314,18.0,2013-09-12 20:00
36.66697,116.88694,24.0,2013-09-12 20:00
36.65995,116.99156,5.0,2013-09-12 20:00
36.68414,116.98934,7.0,2013-09-12 20:00
36.6831,116.96517,6.0,2013-09-12 20:00
36.64888,116.95632,9.0,2013-09-12 20:00
36.65989,117.01479,5.0,2013-09-12 20:00
36.64812,117.03568,6.0,2013-09-12 20:00
36.68278,117.0547,6.0,2013-09-12 20:00
36.66394,117.01154,6.0,2013-09-12 20:00
36.69521,116.98816,6.0,2013-09-12 20:00
36.67234,117.00793,5.0,2013-09-12 20:00
36.66172,116.9933,9.0,2013-09-12 20:00
36.66446,116.98727,6.0,2013-09-12 20:00
36.65948,117.01131,6.0,2013-09-12 20:00
36.65461,117.03137,7.0,2013-09-12 20:00
36.66153,116.99451,5.0,2013-09-12 20:00
36.67154,117.01814,5.0,2013-09-12 20:00
36.64833,117.00887,8.0,2013-09-12 20:00
36.67153,116.99069,5.0,2013-09-12 20:00
36.6882,117.03444,5.0,2013-09-12 20:00
36.67987,117.06736,5.0,2013-09-12 20:00
36.65874,117.00636,5.0,2013-09-12 20:00
36.6397,117.04557,5.0,2013-09-12 20:00
36.66806,116.98537,5.0,2013-09-12 20:00
36.66753,116.98676,5.0,2013-09-12 20:00
36.68077,117.07668,5.0,2013-09-12 20:00
36.63015,116.9544,5.0,2013-09-12 20:00
36.68449,116.98562,29.0,2013-09-12 20:15
36.66743,116.98676,7.0,2013-09-12 20:15
36.68344,117.0575,66.0,2013-09-12 20:15
36.66666,116.88445,21.0,2013-09-12 20:15
36.63018,116.98519,6.0,2013-09-12 20:15
36.66056,117.03835,7.0,2013-09-12 20:15
36.6536,117.02386,6.0,2013-09-12 20:15
36.65996,116.99172,8.0,2013-09-12 20:15
36.66167,116.99596,41.0,2013-09-12 20:15
36.65985,117.02351,15.0,2013-09-12 20:15
36.66697,116.88699,26.0,2013-09-12 20:15
36.68517,116.98817,12.0,2013-09-12 20:15
36.66936,116.98527,54.0,2013-09-12 20:15
36.66035,117.01861,34.0,2013-09-12 20:15
36.6545,117.03085,7.0,2013-09-12 20:15
36.68452,117.00925,11.0,2013-09-12 20:15
36.68761,117.11768,10.0,2013-09-12 20:15
36.66438,117.01701,26.0,2013-09-12 20:15
36.66254,117.01794,23.0,2013-09-12 20:15
36.68846,117.00938,5.0,2013-09-12 20:15
36.67559,116.97529,5.0,2013-09-12 20:15
36.66603,117.04153,6.0,2013-09-12 20:15
36.68822,117.03463,5.0,2013-09-12 20:15
36.68317,116.98823,12.0,2013-09-12 20:15
36.66573,117.06561,6.0,2013-09-12 20:15
36.66384,117.01154,10.0,2013-09-12 20:15
36.64433,116.95602,6.0,2013-09-12 20:15
36.63211,116.95522,6.0,2013-09-12 20:15
36.67484,117.03261,6.0,2013-09-12 20:15
36.6594,117.01092,6.0,2013-09-12 20:15
36.67035,116.88476,12.0,2013-09-12 20:15
36.68258,117.05389,8.0,2013-09-12 20:15
36.66175,116.99138,6.0,2013-09-12 20:15
36.65454,117.03743,10.0,2013-09-12 20:15
36.65995,117.02509,10.0,2013-09-12 20:15
36.6542,117.07291,8.0,2013-09-12 20:15
36.63665,116.97701,5.0,2013-09-12 20:15
36.66135,117.01205,6.0,2013-09-12 20:15
36.66759,117.00273,5.0,2013-09-12 20:15
36.66981,117.03855,6.0,2013-09-12 20:15
36.64627,117.00782,5.0,2013-09-12 20:15
36.65397,117.02713,5.0,2013-09-12 20:15
36.67068,117.00328,5.0,2013-09-12 20:15
36.65994,117.02847,6.0,2013-09-12 20:15
36.65446,117.02961,5.0,2013-09-12 20:15
36.68804,117.13015,5.0,2013-09-12 20:15
36.6867,116.9882,6.0,2013-09-12 20:15
36.68195,117.05077,5.0,2013-09-12 20:15
36.6622,117.01479,9.0,2013-09-12 20:15
36.66041,117.01238,4.0,2013-09-12 20:15
36.68436,117.01579,6.0,2013-09-12 20:15
36.66188,116.99921,5.0,2013-09-12 20:15
36.69762,116.98824,5.0,2013-09-12 20:15
36.66169,116.9974,12.0,2013-09-12 20:30
36.66249,117.01778,18.0,2013-09-12 20:30
36.6441,116.95547,6.0,2013-09-12 20:30
36.6645,117.01711,35.0,2013-09-12 20:30
36.66204,117.13508,7.0,2013-09-12 20:30
36.6705,117.0032,7.0,2013-09-12 20:30
36.6694,116.98534,50.0,2013-09-12 20:30
36.68223,117.05186,14.0,2013-09-12 20:30
36.6852,116.98488,6.0,2013-09-12 20:30
36.66834,116.98981,7.0,2013-09-12 20:30
36.69519,116.98812,5.0,2013-09-12 20:30
36.66792,116.99348,5.0,2013-09-12 20:30
36.68512,116.98822,13.0,2013-09-12 20:30
36.68282,117.05534,14.0,2013-09-12 20:30
36.66694,116.88697,25.0,2013-09-12 20:30
36.65984,117.12025,6.0,2013-09-12 20:30
36.6841,116.98542,7.0,2013-09-12 20:30
36.6638,117.01184,13.0,2013-09-12 20:30
36.66286,117.1142,6.0,2013-09-12 20:30
36.6613,117.02125,16.0,2013-09-12 20:30
36.6603,117.01811,15.0,2013-09-12 20:30
36.69444,117.04726,6.0,2013-09-12 20:30
36.68446,117.06416,9.0,2013-09-12 20:30
36.69128,117.06326,6.0,2013-09-12 20:30
36.65993,117.02278,11.0,2013-09-12 20:30
36.66249,116.99108,11.0,2013-09-12 20:30
36.65965,116.99162,6.0,2013-09-12 20:30
36.66581,117.04121,5.0,2013-09-12 20:30
36.68344,117.05765,43.0,2013-09-12 20:30
36.68406,116.98903,10.0,2013-09-12 20:30
36.6181,116.95197,16.0,2013-09-12 20:30
36.66148,116.99016,12.0,2013-09-12 20:30
36.66159,116.9958,14.0,2013-09-12 20:30
36.66357,117.00699,10.0,2013-09-12 20:30
36.61486,116.95132,7.0,2013-09-12 20:30
36.6841,117.06089,12.0,2013-09-12 20:30
36.64803,116.95486,5.0,2013-09-12 20:30
36.64602,117.00782,6.0,2013-09-12 20:30
36.64857,116.95845,5.0,2013-09-12 20:30
36.66392,117.01017,15.0,2013-09-12 20:30
36.68838,117.03634,5.0,2013-09-12 20:30
36.6614,116.99466,5.0,2013-09-12 20:30
36.66492,117.02095,5.0,2013-09-12 20:30
36.68795,117.03464,5.0,2013-09-12 20:30
36.64843,117.00942,5.0,2013-09-12 20:30
36.65124,117.06684,5.0,2013-09-12 20:30
36.65332,117.07971,6.0,2013-09-12 20:30
36.68637,117.04404,5.0,2013-09-12 20:30
36.66589,117.03008,6.0,2013-09-12 20:30
36.69295,117.02762,5.0,2013-09-12 20:30
36.6536,117.11941,6.0,2013-09-12 20:30
36.63716,116.97721,8.0,2013-09-12 20:30
36.66167,117.00032,6.0,2013-09-12 20:30
36.68257,116.98825,7.0,2013-09-12 20:30
36.64742,117.0079,5.0,2013-09-12 20:30
36.6483,117.02968,5.0,2013-09-12 20:30
36.66014,117.02779,5.0,2013-09-12 20:30
36.68814,117.03553,4.0,2013-09-12 20:30
36.65518,117.01363,5.0,2013-09-12 20:30
36.66676,116.88457,5.0,2013-09-12 20:30
36.66235,117.0153,8.0,2013-09-12 20:30
36.67994,117.06741,6.0,2013-09-12 20:30
36.6626,117.01951,7.0,2013-09-12 20:30
36.67095,117.12511,5.0,2013-09-12 20:30
36.67879,117.05207,5.0,2013-09-12 20:30
36.66029,117.01247,5.0,2013-09-12 20:30
36.66601,117.05079,5.0,2013-09-12 20:30
36.68356,116.9882,4.0,2013-09-12 20:30
36.69456,117.08126,5.0,2013-09-12 20:30
36.68452,117.0644,6.0,2013-09-12 20:45
36.67859,117.06718,7.0,2013-09-12 20:45
36.66161,116.99404,6.0,2013-09-12 20:45
36.68388,117.05989,37.0,2013-09-12 20:45
36.63018,116.95425,5.0,2013-09-12 20:45
36.68336,117.05695,17.0,2013-09-12 20:45
36.68367,116.98817,23.0,2013-09-12 20:45
36.66166,116.99769,20.0,2013-09-12 20:45
36.67139,117.12514,8.0,2013-09-12 20:45
36.66167,116.99571,15.0,2013-09-12 20:45
36.64946,116.97421,5.0,2013-09-12 20:45
36.66694,116.88699,18.0,2013-09-12 20:45
36.66026,117.01773,11.0,2013-09-12 20:45
36.66666,116.88447,9.0,2013-09-12 20:45
36.61391,117.00036,12.0,2013-09-12 20:45
36.66444,117.02028,10.0,2013-09-12 20:45
36.65879,116.99182,8.0,2013-09-12 20:45
36.6615,116.99095,11.0,2013-09-12 20:45
36.64948,117.04967,9.0,2013-09-12 20:45
36.61835,116.95199,8.0,2013-09-12 20:45
36.64537,116.99608,6.0,2013-09-12 20:45
36.67493,116.97376,8.0,2013-09-12 20:45
36.66938,116.9854,58.0,2013-09-12 20:45
36.65057,116.97307,12.0,2013-09-12 20:45
36.68539,116.98814,20.0,2013-09-12 20:45
36.66437,117.01701,35.0,2013-09-12 20:45
36.66022,117.03127,7.0,2013-09-12 20:45
36.66505,117.01044,6.0,2013-09-12 20:45
36.63976,117.04559,7.0,2013-09-12 20:45
36.66186,116.99968,6.0,2013-09-12 20:45
36.65979,117.02325,32.0,2013-09-12 20:45
36.6757,116.97571,8.0,2013-09-12 20:45
36.66265,116.99108,8.0,2013-09-12 20:45
36.66005,117.00124,9.0,2013-09-12 20:45
36.61673,116.95155,5.0,2013-09-12 20:45
36.66903,117.03762,17.0,2013-09-12 20:45
36.63021,116.98431,7.0,2013-09-12 20:45
36.66027,116.99162,8.0,2013-09-12 20:45
36.66241,117.0179,23.0,2013-09-12 20:45
36.64223,117.00726,6.0,2013-09-12 20:45
36.69446,117.08052,5.0,2013-09-12 20:45
36.6703,116.88473,7.0,2013-09-12 20:45
36.64521,117.06333,8.0,2013-09-12 20:45
36.64242,117.06973,5.0,2013-09-12 20:45
36.65886,117.0071,5.0,2013-09-12 20:45
36.65444,117.06386,5.0,2013-09-12 20:45
36.64874,116.96096,5.0,2013-09-12 20:45
36.64856,116.97279,8.0,2013-09-12 20:45
36.68141,117.04909,7.0,2013-09-12 20:45
36.65947,117.01896,5.0,2013-09-12 20:45
36.64582,117.00796,7.0,2013-09-12 20:45
36.68404,117.01585,6.0,2013-09-12 20:45
36.67152,117.01791,7.0,2013-09-12 20:45
36.66101,116.97182,6.0,2013-09-12 20:45
36.67464,116.97211,5.0,2013-09-12 20:45
36.64873,116.95844,5.0,2013-09-12 20:45
36.68279,117.05515,9.0,2013-09-12 20:45
36.65512,117.01237,6.0,2013-09-12 20:45
36.67297,117.07716,5.0,2013-09-12 20:45
36.70618,116.99208,5.0,2013-09-12 20:45
36.64449,117.07824,8.0,2013-09-12 20:45
36.65001,117.05939,5.0,2013-09-12 20:45
36.6671,116.98531,5.0,2013-09-12 20:45
36.68798,117.03491,6.0,2013-09-12 20:45
36.68369,117.02543,6.0,2013-09-12 20:45
36.61324,116.97062,5.0,2013-09-12 20:45
36.6706,117.06709,6.0,2013-09-12 20:45
36.65852,117.05876,5.0,2013-09-12 20:45
36.66027,117.01975,5.0,2013-09-12 20:45
36.67627,117.06757,5.0,2013-09-12 20:45
36.66183,117.04977,7.0,2013-09-12 21:00
36.66438,117.01657,31.0,2013-09-12 21:00
36.68367,117.0588,42.0,2013-09-12 21:00
36.66254,117.01749,26.0,2013-09-12 21:00
36.66933,116.98529,40.0,2013-09-12 21:00
36.61385,117.00042,11.0,2013-09-12 21:00
36.68275,117.05466,11.0,2013-09-12 21:00
36.65417,117.07591,8.0,2013-09-12 21:00
36.68316,117.05621,28.0,2013-09-12 21:00
36.66949,117.06724,6.0,2013-09-12 21:00
36.66782,116.95217,6.0,2013-09-12 21:00
36.66164,116.99543,21.0,2013-09-12 21:00
36.66167,116.9977,12.0,2013-09-12 21:00
36.67505,116.97312,10.0,2013-09-12 21:00
36.65485,116.98302,6.0,2013-09-12 21:00
36.66722,116.98573,21.0,2013-09-12 21:00
36.66031,117.01928,19.0,2013-09-12 21:00
36.68608,117.04416,5.0,2013-09-12 21:00
36.66692,116.88704,44.0,2013-09-12 21:00
